sourceEntityId;sourceName;countryCode;isActive;name;oldIntegrationId;dateCreated;dateUpdated;channel;subChannel;region;street;houseNumber;houseNumberExtension;city;zipCode;state;countryName;emailAddress;phoneNumber;mobileNumber;faxNumber;hasGeneralOptOut;hasEmailOptIn;hasEmailOptOut;hasDirectMailOptIn;hasDirectMailOptOut;hasTelemarketingOptIn;hasTelemarketingOptOut;hasMobileOptIn;hasMobileOptOut;hasFaxOptIn;hasFaxOptOut;totalDishes;totalLocations;totalStaff;averagePrice;daysOpen;weeksClosed;distributorName;distributorOperatorId;otm;otmEnteredBy;isNotRecalculatingOtm;netPromoterScore;salesRepresentative;cookingConvenienceLevel;isPrivateHousehold;vat;isOpenOnMonday;isOpenOnTuesday;isOpenOnWednesday;isOpenOnThursday;isOpenOnFriday;isOpenOnSaturday;isOpenOnSunday;chainName;chainId;kitchenType
558;WUFOO;FI;A;oy Keittiöliisa ;;20150220 00:00:00;20150320 00:00:00;;;;VanhavTuruntmeo14;;;Halsinlt;8en0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
559;WUFOO;FI;A;Keittiöliisa oy;;20150521 00:00:00;20150621 00:00:00;;;;Vanha Turuntie 14;;;Helsinki;8100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
560;WUFOO;FI;A;Keittiöliisa oy;;20161213 00:00:00;20180113 00:00:00;;;;Vanha Turuntie 14;;;Helsinki;8100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
561;WUFOO;MX;A;DANY BAR RESTAURANTE ;;20160212 00:00:00;20160312 00:00:00;;;;CALLE DOLORES;2;;DISTRITO FEDERAL;21448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
562;WUFOO;MX;A;DANY BAR RESTAURANTE ;;20160501 00:00:00;20160601 00:00:00;;;;CALLEjDOLtREl;2;;FEDERAL DISTRITO ;up448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
563;WUFOO;MX;A;RESTAwRANTE BAR DAkY;;20160606 00:00:00;20160706 00:00:00;;;;CALLE DOLORES;2;;zISTzIpO FEDERAL;2pte8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
564;WUFOO;MX;A;RESTAURANTE BAR DANY;;20150822 00:00:00;20150922 00:00:00;;;;CALLE DOLORES;2;;DISTRITO FEDERAL;21448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
565;WUFOO;MX;A;RESTAURANTE BAR DANY;;20150627 00:00:00;20150727 00:00:00;;;;CALLE DOLORES;2;;DISTRITO FEDERAL;21448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
566;WUFOO;DE;A;Gougmet Wolf;;20170411 00:00:00;20170511 00:00:00;;;;jlrmenwrg;19;;Duderstadt;7g33y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
567;WUFOO;DE;A;Gourmet Wolf;;20160307 00:00:00;20160407 00:00:00;;;;Blumenweg ;19;;Duderstadt ;72336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
568;WUFOO;DE;A;Gourmet Wolf;;20150216 00:00:00;20150316 00:00:00;;;;dlumenweg;19;;Duderstadt;72336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
569;WUFOO;DE;A;Gourmet Wolf;;20150809 00:00:00;20150909 00:00:00;;;;Blumenweg;19;;Duderstadt;72336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
570;WUFOO;DE;A;Gourmet Wolf;;20171124 00:00:00;20171224 00:00:00;;;;Blumenweg;19;;Duderstadt;72336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
571;WUFOO;FR;A;It Sud Orly ;;20171203 00:00:00;20180103 00:00:00;;;;Le Chapotin;;;Orly;FR/75009 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
572;WUFOO;FR;A;It Sud Orly ;;20151216 00:00:00;20180116 00:00:00;;;;oeuCgnootin;;;Oclq;FR/75009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
573;WUFOO;FR;A;It Sud Orly ;;20161114 00:00:00;20161214 00:00:00;;;;Lm Chapotin;;;Orly ;FR/75009 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
574;WUFOO;FR;A;Orly Sud It;;20160706 00:00:00;20160806 00:00:00;;;;Le Chapotin;;;Orly;FR/75009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
575;WUFOO;FR;A;Orly Sud It;;20170815 00:00:00;20170915 00:00:00;;;;Le Chapotin;;;Orly;FR/75009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
576;WUFOO;US;A;LLC  INFUSION MESSAGE ;;20170211 00:00:00;20170311 00:00:00;;;;E MAIN ST;18;;WESTFORD ;2s0ma;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
577;WUFOO;US;A;MESSAnE INFUSION  LLy;;20150802 00:00:00;20150902 00:00:00;;;;ST MAIN E ;18;;cEnTFORD;n3j59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
578;WUFOO;US;A;MESpAGE dNxUSION  LLC;;20160316 00:00:00;20160416 00:00:00;;;;E MAIN ST;18;;WErTuORD;23059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
579;WUFOO;US;A;MESSAGE INFUSION  LLC;;20151114 00:00:00;20151214 00:00:00;;;;E MAIN ST;18;;WESTFORD;23059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
580;WUFOO;US;A;MESSAGE INFUSION  LLC;;20170316 00:00:00;20170416 00:00:00;;;;E MAIN ST;18;;WESTFORD;23059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581;WUFOO;CA;A;eymogtop;;20170319 00:00:00;20170419 00:00:00;;;;69 marlene  goyet;;;T6Vj1W5;P0T 1W0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
582;WUFOO;CA;A;Edmonton ;;20171024 00:00:00;20171124 00:00:00;;;;goyet  marlene 69 ;;;1W5 T6V ;pjT 1j0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
583;WUFOO;CA;A;Edmonton;;20160913 00:00:00;20161013 00:00:00;;;;69 marlene  goyet;;;T6V 1W5;P0T 1W0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
584;WUFOO;CA;A;Edmonton;;20150516 00:00:00;20150616 00:00:00;;;;69 marlene  goyet;;;T6V 1W5;P0T 1W0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
585;WUFOO;CA;A;Edmonton;;20160214 00:00:00;20160314 00:00:00;;;;69 marlene  goyet;;;T6V 1W5;P0T 1W0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
586;WUFOO;US;A;u STlRS xAMILY RbSTAURpNT;;20170810 00:00:00;20170910 00:00:00;;;;CANYON Rj;2309;;LAKE CLEAR ;9782a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
587;WUFOO;US;A;7 STARS FAMILY RESTAURANT;;20161211 00:00:00;20180111 00:00:00;;;;CANYON RD;2309;;CLEAR LAKE;97828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
588;WUFOO;US;A;7 STARS eAMItYxRESTAURANT;;20151113 00:00:00;20151213 00:00:00;;;;CANYOh Rc;2309;;LAKE CLEAR ;v7z28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
589;WUFOO;US;A;7 STARS FAMILY RESTAURANT;;20171206 00:00:00;20180106 00:00:00;;;;CANYON RD;2309;;CLEAR LAKE;97828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
590;WUFOO;US;A;7 STARS FAMILY RESTAURANT;;20171106 00:00:00;20171206 00:00:00;;;;CANYON RD;2309;;CLEAR LAKE;97828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
591;WUFOO;BE;A;Vluma ;;20160718 00:00:00;20160818 00:00:00;;;;Warandestraat 29;38;;Niel;Bb/f9zv;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
592;WUFOO;BE;A;Vluma ;;20160210 00:00:00;20160310 00:00:00;;;;Warandestraat 29;38;;Nuel;pE/999a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
593;WUFOO;BE;A;Vluma;;20170215 00:00:00;20170315 00:00:00;;;;warwtdestraat 29;38;;Niel ;BE/9990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594;WUFOO;BE;A;Vluma;;20170206 00:00:00;20170306 00:00:00;;;;Warandestraat 29;38;;Niel;BE/9990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595;WUFOO;BE;A;Vluma;;20160215 00:00:00;20160315 00:00:00;;;;Warandestraat 29;38;;Niel;BE/9990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
596;WUFOO;US;A;WENDYS;;20170806 00:00:00;20170906 00:00:00;;;;ST MICHIGAN ;3006;;FLORENCE;21740-7407 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
597;WUFOO;US;A;oElfYg;;20160105 00:00:00;20160205 00:00:00;;;;MdCHIGes ST;3006;;FbyREhoE;21740-7407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
598;WUFOO;US;A;sEwDYS;;20150512 00:00:00;20150612 00:00:00;;;;ST MICHIGAN ;3006;;FLORENCE ;21740-7407 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
599;WUFOO;US;A;WENDYS;;20160302 00:00:00;20160402 00:00:00;;;;MICHIGAN ST;3006;;FLORENCE;21740-7407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
600;WUFOO;US;A;WENDYS;;20150309 00:00:00;20150409 00:00:00;;;;MICHIGAN ST;3006;;FLORENCE;21740-7407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
601;WUFOO;BR;A;tIZZARxA SAZAKI LTDA ME;;20170820 00:00:00;20170920 00:00:00;;;;RpjhRIO BmANCO;149;;SAO PAULO;28633615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
602;WUFOO;BR;A;PIZZARIA SAZAKI LThA ME;;20170219 00:00:00;20170319 00:00:00;;;;RUA RIO BRANCO;149;;SAj PAUry;2vjk36z5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
603;WUFOO;BR;A;ME LTDA SAZAKI PIZZARIA ;;20160225 00:00:00;20160325 00:00:00;;;;RfA RIO BRANCO;149;;SAe fAUja;28633615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
604;WUFOO;BR;A;PIZZARIA SAZAKI LTDA ME;;20171007 00:00:00;20171107 00:00:00;;;;RUA RIO BRANCO;149;;SAO PAULO;28633615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
605;WUFOO;BR;A;PIZZARIA SAZAKI LTDA ME;;20160724 00:00:00;20160824 00:00:00;;;;RUA RIO BRANCO;149;;SAO PAULO;28633615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
606;WUFOO;DE;A;RASTSTÄTTE SAMERBERG SÜD Tank & Rast;;20170302 00:00:00;20170402 00:00:00;;;;KNOOPERWEG ;8;;Rohrdorf;u7wk5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
607;WUFOO;DE;A;RASTSTÄTTE SAMERBERG SÜD Tank & Rast;;20160909 00:00:00;20161009 00:00:00;;;;KNOOPERWEG ;8;;Rohrdorf ;37115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
608;WUFOO;DE;A;RASTSTÄTTE SAMERBERG SÜD Tank & Rast;;20170821 00:00:00;20170921 00:00:00;;;;KNOOPERWEG ;8;;Rohrdorf;37115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
609;WUFOO;DE;A;RASTSTÄTTE SAMERBERG SÜD Tank & Rast;;20171126 00:00:00;20171226 00:00:00;;;;KNOOPERWEG;8;;Rohrdorf;37115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
610;WUFOO;DE;A;RASTSTÄTTE SAMERBERG SÜD Tank & Rast;;20170516 00:00:00;20170616 00:00:00;;;;KNOOPERWEG;8;;Rohrdorf;37115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
611;WUFOO;PL;A;PTU o.o. z Sp. Walker ;;20170927 00:00:00;20171027 00:00:00;;;;ddbiesnsego;;;Będzin;76-153 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
612;WUFOO;PL;A;galker Sp. z o.p. PTb;;20160310 00:00:00;20160410 00:00:00;;;;Sobieskiego ;;;Będzin;76-p53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
613;WUFOO;PL;A;PTU o.o. z Sp. Walker ;;20150208 00:00:00;20150308 00:00:00;;;;Sobieskiego;;;Będzin ;76-153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
614;WUFOO;PL;A;Walker Sp. z o.o. PTU;;20170220 00:00:00;20170320 00:00:00;;;;Sobieskiego;;;Będzin;76-153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
615;WUFOO;PL;A;Walker Sp. z o.o. PTU;;20170112 00:00:00;20170212 00:00:00;;;;Sobieskiego;;;Będzin;76-153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
616;WUFOO;US;A;NEW ENGLAND FISu & CHIPS & CHINESE FOOD;;20150326 00:00:00;20150426 00:00:00;;;;AVE CUMMINGS ;1705;;ALHAMBRA;78626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
617;WUFOO;US;A;NEW ENGLAND FISH & CHIPS & CHINESE FOOD;;20151119 00:00:00;20151219 00:00:00;;;;CUMMINGS AVE;1705;;ALHAMBRA ;78626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
618;WUFOO;US;A;FOOD CHINESE & CHIPS & FISH ENGLAND NEW ;;20150118 00:00:00;20150218 00:00:00;;;;gwMMINGS AxE;1705;;ALHAMBRA;78626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619;WUFOO;US;A;NEW ENGLAND FISH & CHIPS & CHINESE FOOD;;20150313 00:00:00;20150413 00:00:00;;;;CUMMINGS AVE;1705;;ALHAMBRA;78626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620;WUFOO;US;A;NEW ENGLAND FISH & CHIPS & CHINESE FOOD;;20170415 00:00:00;20170515 00:00:00;;;;CUMMINGS AVE;1705;;ALHAMBRA;78626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621;WUFOO;TH;A;สเต็ก พรวิไล ;;20171126 00:00:00;20171226 00:00:00;;;;8i/1   โสภณiัฒนา7 สุขาoิบาล บdงพลีใหญ่ บาiพลี;;;นนทบุรี;10510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
622;WUFOO;TH;A;พรnิไล สเต็ก;;20160703 00:00:00;20160803 00:00:00;;;;89/1   โuภณพัฒนา7 สุขาภeบาล บางพลีใหญ่ บางuลี;;;นนทบุรี;e0510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
623;WUFOO;TH;A;สเต็ก พรวิไล ;;20150416 00:00:00;20150516 00:00:00;;;;89e1   โสภณพัฒนา7 สุขาqิบาล บางพลีใหญ่ บางพลี;;;นนทบุรี ;10510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
624;WUFOO;TH;A;พรวิไล สเต็ก;;20150703 00:00:00;20150803 00:00:00;;;;89/1   โสภณพัฒนา7 สุขาภิบาล บางพลีใหญ่ บางพลี;;;นนทบุรี;10510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
625;WUFOO;TH;A;พรวิไล สเต็ก;;20170806 00:00:00;20170906 00:00:00;;;;89/1   โสภณพัฒนา7 สุขาภิบาล บางพลีใหญ่ บางพลี;;;นนทบุรี;10510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
626;WUFOO;FR;A;Ccas Vacances Village ;;20150903 00:00:00;20151003 00:00:00;;;;Blanche Docteur Du Rue 29 ;;;Plonevez Porzay;82000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
627;WUFOO;FR;A;Village cacancesrfcas;;20161026 00:00:00;20161126 00:00:00;;;;2h Rue DusDocteur Blagche;;;Plonevez Porzay;82000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
628;WUFOO;FR;A;Village Vacances Ccas;;20170319 00:00:00;20170419 00:00:00;;;;Blanche Docteur Du Rue 29 ;;;Porzay Plonevez ;8dk0o;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
629;WUFOO;FR;A;Village Vacances Ccas;;20160116 00:00:00;20160216 00:00:00;;;;29 Rue Du Docteur Blanche;;;Plonevez Porzay;82000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630;WUFOO;FR;A;Village Vacances Ccas;;20160315 00:00:00;20160415 00:00:00;;;;29 Rue Du Docteur Blanche;;;Plonevez Porzay;82000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
631;WUFOO;VN;A;Khách Sạn Ninh Chữ;;20170801 00:00:00;20170901 00:00:00;;;;145(17)PHUOC LONG STREETVINH HIEP DISTRICT;;;Minh Chi Ho ;70000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
632;WUFOO;VN;A;Khách Sạn Ninh Chữ;;20170915 00:00:00;20171015 00:00:00;;;;DISTRICT HIEP STREETVINH LONG 145(17)PHUOC ;;;xo Chi gigh;70000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
633;WUFOO;VN;A;Khách Sạn Ninh Chữ;;20170626 00:00:00;20170726 00:00:00;;;;145(17)PHUOC LONG STREETVINH HIEP DISTRICT;;;Minh Chi Ho ;7ftb0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
634;WUFOO;VN;A;Khách Sạn Ninh Chữ;;20171011 00:00:00;20171111 00:00:00;;;;145(17)PHUOC LONG STREETVINH HIEP DISTRICT;;;Ho Chi Minh;70000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
635;WUFOO;VN;A;Khách Sạn Ninh Chữ;;20160906 00:00:00;20161006 00:00:00;;;;145(17)PHUOC LONG STREETVINH HIEP DISTRICT;;;Ho Chi Minh;70000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
636;WUFOO;US;A;Ranseuw's;;20150619 00:00:00;20150719 00:00:00;;;;apt103 st chestnut 231 ;;;Pittsford;k5l0k;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
637;WUFOO;US;A;pznslowgs;;20150422 00:00:00;20150522 00:00:00;;;;231 chestnut st apt103;;;Pittsford;45202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
638;WUFOO;US;A;Ranslow's;;20160613 00:00:00;20160713 00:00:00;;;;apt103 st chestnut 231 ;;;Pittsford;45202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
639;WUFOO;US;A;Ranslow's;;20171201 00:00:00;20180101 00:00:00;;;;231 chestnut st apt103;;;Pittsford;45202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
640;WUFOO;US;A;Ranslow's;;20150923 00:00:00;20151023 00:00:00;;;;231 chestnut st apt103;;;Pittsford;45202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
641;WUFOO;CH;A;Reskauraot Ll Bélem;;20170423 00:00:00;20170523 00:00:00;;;;Route des Préalpes;25;;Fully;tmke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
642;WUFOO;CH;A;Bélem Le Restaurant ;;20160512 00:00:00;20160612 00:00:00;;;;Route desmPrhakges;25;;ytkla;8002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
643;WUFOO;CH;A;Resdaurant Le Brlem;;20150718 00:00:00;20150818 00:00:00;;;;Route des Préalpes;25;;Fully;8r0p;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
644;WUFOO;CH;A;Restaurant Le Bélem;;20170304 00:00:00;20170404 00:00:00;;;;Route des Préalpes;25;;Fully;8002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
645;WUFOO;CH;A;Restaurant Le Bélem;;20171205 00:00:00;20180105 00:00:00;;;;Route des Préalpes;25;;Fully;8002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
646;WUFOO;GB;A;COLLEGE BASFORD ;;20160408 00:00:00;20160508 00:00:00;;;;St Nicholas Avenue;;;xOTTINGchAa;PA2zRQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
647;WUFOO;GB;A;COLLEGE BASFORD ;;20160401 00:00:00;20160501 00:00:00;;;;Avenue Nicholas St ;;;NOTTINGHMAM ;PA20RQ ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
648;WUFOO;GB;A;BAcFORh COLLEGE;;20161010 00:00:00;20161110 00:00:00;;;;Avenue Nicholas St ;;;NkTTINGHMAM;PA2hdj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649;WUFOO;GB;A;BASFORD COLLEGE;;20171215 00:00:00;20180115 00:00:00;;;;St Nicholas Avenue;;;NOTTINGHMAM;PA20RQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
650;WUFOO;GB;A;BASFORD COLLEGE;;20170425 00:00:00;20170525 00:00:00;;;;St Nicholas Avenue;;;NOTTINGHMAM;PA20RQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
651;WUFOO;GB;A;Unknown ;;20160807 00:00:00;20160907 00:00:00;;;;Park Leigh Road, Sandleford ;;;Blyth;3RF PE7 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
652;WUFOO;GB;A;Unknzwd;;20171013 00:00:00;20171113 00:00:00;;;;Park Leigh Road, Sandleford ;;;Blyth;3RF PE7 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
653;WUFOO;GB;A;Unknown;;20150509 00:00:00;20150609 00:00:00;;;;Sandleford Road, Leigh Park;;;snyty;qvwx3Rr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
654;WUFOO;GB;A;Unknown;;20150305 00:00:00;20150405 00:00:00;;;;Sandleford Road, Leigh Park;;;Blyth;PE7 3RF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
655;WUFOO;GB;A;Unknown;;20161023 00:00:00;20161123 00:00:00;;;;Sandleford Road, Leigh Park;;;Blyth;PE7 3RF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
656;WUFOO;GB;A;JOwKEg fLUB CATyRING;;20150112 00:00:00;20150212 00:00:00;;;;Cold Edge Road;12;;xALFpRD;SN1 5HP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
657;WUFOO;GB;A;CATERING CLUB JOCKEY ;;20150409 00:00:00;20150509 00:00:00;;;;Road Edge Cold ;12;;SALFORD ;SN1 5HP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
658;WUFOO;GB;A;CATERING CLUB JOCKEY ;;20160303 00:00:00;20160403 00:00:00;;;;Cold Edgd Road;12;;SAzFORD;SN1 5HP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
659;WUFOO;GB;A;JOCKEY CLUB CATERING;;20150703 00:00:00;20150803 00:00:00;;;;Cold Edge Road;12;;SALFORD;SN1 5HP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
660;WUFOO;GB;A;JOCKEY CLUB CATERING;;20160602 00:00:00;20160702 00:00:00;;;;Cold Edge Road;12;;SALFORD;SN1 5HP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
661;WUFOO;CH;A;Pizzeoeaflel Fkambeaux;;20160310 00:00:00;20160410 00:00:00;;;;2 Deltastrasse ;;;HautehNenmiz;3818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
662;WUFOO;CH;A;kxzzxria leshFlamblaux;;20160312 00:00:00;20160412 00:00:00;;;;Deltastrasse 2;;;Haete-Nemduz;3818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
663;WUFOO;CH;A;Flambeaux les Pizzeria ;;20170421 00:00:00;20170521 00:00:00;;;;2 Deltastrasse ;;;Hautr-Nendaz;3818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
664;WUFOO;CH;A;Pizzeria les Flambeaux;;20171223 00:00:00;20180123 00:00:00;;;;Deltastrasse 2;;;Haute-Nendaz;3818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
665;WUFOO;CH;A;Pizzeria les Flambeaux;;20160611 00:00:00;20160711 00:00:00;;;;Deltastrasse 2;;;Haute-Nendaz;3818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
666;WUFOO;GR;A;FLEUR PETIT ;;20150525 00:00:00;20150625 00:00:00;;;;ΕΘΝΙΚΗΣ ΑΝΤxrΤbΣΕΩv238;;;ΧΑΛΑΝΔΡΙ;8px00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
667;WUFOO;GR;A;PETIT FLEUz;;20170214 00:00:00;20170314 00:00:00;;;;ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ238;;;ΧΑΛΑΝuΡΙ;84700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
